Entity,Code,Date,people_vaccinated_per_hundred
Wisconsin,,2021-01-15,2.6
Wisconsin,,2021-01-19,3.23
Wisconsin,,2021-01-20,3.32
Wisconsin,,2021-01-21,3.52
Wisconsin,,2021-01-22,3.8
Wisconsin,,2021-01-23,4.15
Wisconsin,,2021-01-24,4.48
Wisconsin,,2021-01-25,4.58
Wisconsin,,2021-01-26,4.6
Wisconsin,,2021-01-27,4.83
Wisconsin,,2021-01-28,5.19
Wisconsin,,2021-01-29,5.83
Wisconsin,,2021-01-30,6.46
Wisconsin,,2021-01-31,7.04
Wisconsin,,2021-02-01,7.38
Wisconsin,,2021-02-02,7.51
Wisconsin,,2021-02-03,7.86
Wisconsin,,2021-02-04,7.87
Wisconsin,,2021-02-05,8.45
Wisconsin,,2021-02-06,8.95
Wisconsin,,2021-02-07,9.99
Wisconsin,,2021-02-08,10.23
Wisconsin,,2021-02-09,10.31
Wisconsin,,2021-02-10,10.64
Wisconsin,,2021-02-11,10.99
Wisconsin,,2021-02-12,11.41
Wisconsin,,2021-02-13,11.84
Wisconsin,,2021-02-14,12.19
Wisconsin,,2021-02-16,12.66
Wisconsin,,2021-02-17,12.85
Wisconsin,,2021-02-18,13.09
Wisconsin,,2021-02-19,14.06
Wisconsin,,2021-02-20,14.45
Wisconsin,,2021-02-21,14.74
Wisconsin,,2021-02-22,14.89
Wisconsin,,2021-02-23,14.94
Wisconsin,,2021-02-24,15.08
Wisconsin,,2021-02-25,15.27
Wisconsin,,2021-02-26,15.59
Wisconsin,,2021-02-27,16.07
Wisconsin,,2021-02-28,16.43
Wisconsin,,2021-03-01,16.65
Wisconsin,,2021-03-02,16.87
Wisconsin,,2021-03-03,17.18
Wisconsin,,2021-03-04,17.57
Wisconsin,,2021-03-05,18.18
Wisconsin,,2021-03-06,18.85
Wisconsin,,2021-03-07,19.35
Wisconsin,,2021-03-08,19.76
Wisconsin,,2021-03-09,19.84
Wyoming,,2021-01-12,2.35
Wyoming,,2021-01-13,2.49
Wyoming,,2021-01-14,2.99
Wyoming,,2021-01-15,3.44
Wyoming,,2021-01-19,4.28
Wyoming,,2021-01-20,4.46
Wyoming,,2021-01-21,4.46
Wyoming,,2021-01-22,5.18
Wyoming,,2021-01-23,5.66
Wyoming,,2021-01-24,6.2
Wyoming,,2021-01-25,6.26
Wyoming,,2021-01-26,6.29
Wyoming,,2021-01-27,6.56
Wyoming,,2021-01-28,6.56
Wyoming,,2021-01-29,7.16
Wyoming,,2021-01-30,7.16
Wyoming,,2021-01-31,8.23
Wyoming,,2021-02-01,8.32
Wyoming,,2021-02-02,8.34
Wyoming,,2021-02-03,8.53
Wyoming,,2021-02-04,8.53
Wyoming,,2021-02-05,9.27
Wyoming,,2021-02-06,9.69
Wyoming,,2021-02-07,9.69
Wyoming,,2021-02-08,10.16
Wyoming,,2021-02-09,10.16
Wyoming,,2021-02-10,10.57
Wyoming,,2021-02-11,10.57
Wyoming,,2021-02-12,11.38
Wyoming,,2021-02-13,11.38
Wyoming,,2021-02-14,12.38
Wyoming,,2021-02-16,12.5
Wyoming,,2021-02-17,12.5
Wyoming,,2021-02-18,12.96
Wyoming,,2021-02-19,15.08
Wyoming,,2021-02-20,15.44
Wyoming,,2021-02-21,15.48
Wyoming,,2021-02-22,15.88
Wyoming,,2021-02-23,15.92
Wyoming,,2021-02-24,15.93
Wyoming,,2021-02-25,16.29
Wyoming,,2021-02-26,16.6
Wyoming,,2021-02-27,17.02
Wyoming,,2021-02-28,17.43
Wyoming,,2021-03-01,17.43
Wyoming,,2021-03-02,17.44
Wyoming,,2021-03-03,18.05
Wyoming,,2021-03-04,18.07
Wyoming,,2021-03-05,18.31
Wyoming,,2021-03-06,19.29
Wyoming,,2021-03-07,19.34
Wyoming,,2021-03-08,19.84
Wyoming,,2021-03-09,19.88
