Entity,Code,Date,people_fully_vaccinated
Guam,GUM,2021-02-21,16121
Guam,GUM,2021-02-22,16865
Guam,GUM,2021-02-23,17341
Guam,GUM,2021-02-24,17969
Guam,GUM,2021-02-25,18615
Guam,GUM,2021-02-26,18635
Guam,GUM,2021-02-27,19542
Guam,GUM,2021-02-28,20227
Guam,GUM,2021-03-01,20267
Guam,GUM,2021-03-02,20371
Guam,GUM,2021-03-03,20385
Guam,GUM,2021-03-04,20686
Guam,GUM,2021-03-05,20827
Guam,GUM,2021-03-06,20853
Guam,GUM,2021-03-07,20854
Guam,GUM,2021-03-08,20924
Guam,GUM,2021-03-09,22200
Hawaii,,2021-01-15,7268
Hawaii,,2021-01-19,11319
Hawaii,,2021-01-20,13833
Hawaii,,2021-01-21,16132
Hawaii,,2021-01-22,16802
Hawaii,,2021-01-23,16802
Hawaii,,2021-01-24,16802
Hawaii,,2021-01-25,17795
Hawaii,,2021-01-26,17939
Hawaii,,2021-01-27,18544
Hawaii,,2021-01-28,19804
Hawaii,,2021-01-29,21736
Hawaii,,2021-01-30,23758
Hawaii,,2021-01-31,25868
Hawaii,,2021-02-01,27090
Hawaii,,2021-02-02,27156
Hawaii,,2021-02-03,28245
Hawaii,,2021-02-04,30573
Hawaii,,2021-02-05,33726
Hawaii,,2021-02-06,37054
Hawaii,,2021-02-07,40514
Hawaii,,2021-02-08,42472
Hawaii,,2021-02-09,42472
Hawaii,,2021-02-10,42472
Hawaii,,2021-02-11,49969
Hawaii,,2021-02-12,53976
Hawaii,,2021-02-13,58194
Hawaii,,2021-02-14,62239
Hawaii,,2021-02-16,68688
Hawaii,,2021-02-17,69799
Hawaii,,2021-02-18,73236
Hawaii,,2021-02-19,90892
Hawaii,,2021-02-20,96971
Hawaii,,2021-02-21,102818
Hawaii,,2021-02-22,107267
Hawaii,,2021-02-23,108525
Hawaii,,2021-02-24,112487
Hawaii,,2021-02-25,117019
Hawaii,,2021-02-26,122521
Hawaii,,2021-02-27,129131
Hawaii,,2021-02-28,136218
Hawaii,,2021-03-01,140469
Hawaii,,2021-03-02,142855
Hawaii,,2021-03-03,147043
Hawaii,,2021-03-04,153655
Hawaii,,2021-03-05,158777
Hawaii,,2021-03-06,164636
Hawaii,,2021-03-07,165707
Hawaii,,2021-03-08,174927
Hawaii,,2021-03-09,179965
Idaho,,2021-01-12,4308
Idaho,,2021-01-13,5653
Idaho,,2021-01-15,8843
Idaho,,2021-01-19,10165
Idaho,,2021-01-20,10738
Idaho,,2021-01-21,11760
Idaho,,2021-01-22,13075
Idaho,,2021-01-23,13711
Idaho,,2021-01-24,14059
Idaho,,2021-01-25,14419
Idaho,,2021-01-26,14627
Idaho,,2021-01-27,15443
Idaho,,2021-01-28,16724
Idaho,,2021-01-29,18970
Idaho,,2021-01-30,20148
Idaho,,2021-01-31,21636
Idaho,,2021-02-01,22468
Idaho,,2021-02-02,22725
Idaho,,2021-02-03,24171
Idaho,,2021-02-04,26345
Idaho,,2021-02-05,28970
Idaho,,2021-02-06,32011
Idaho,,2021-02-07,34322
Idaho,,2021-02-08,35910
Idaho,,2021-02-09,37002
Idaho,,2021-02-10,39608
Idaho,,2021-02-11,43231
Idaho,,2021-02-12,43231
Idaho,,2021-02-13,46516
Idaho,,2021-02-14,56629
Idaho,,2021-02-16,64687
Idaho,,2021-02-17,67805
Idaho,,2021-02-18,71408
Idaho,,2021-02-19,81497
Idaho,,2021-02-20,85566
Idaho,,2021-02-21,92265
Idaho,,2021-02-22,97370
Idaho,,2021-02-23,99518
Idaho,,2021-02-24,103129
Idaho,,2021-02-25,109348
Idaho,,2021-02-26,114807
Idaho,,2021-02-27,119776
Idaho,,2021-02-28,126208
Idaho,,2021-03-01,131312
Idaho,,2021-03-02,133917
Idaho,,2021-03-03,138642
Idaho,,2021-03-04,143369
Idaho,,2021-03-05,150186
Idaho,,2021-03-06,157533
Idaho,,2021-03-07,164500
Idaho,,2021-03-08,174479
Idaho,,2021-03-09,178260
Illinois,,2021-01-12,62757
Illinois,,2021-01-13,74186
Illinois,,2021-01-15,91248
Illinois,,2021-01-19,104533
Illinois,,2021-01-20,107651
Illinois,,2021-01-21,111933
Illinois,,2021-01-22,120754
Illinois,,2021-01-23,128907
Illinois,,2021-01-24,135330
Illinois,,2021-01-25,137465
Illinois,,2021-01-26,140394
Illinois,,2021-01-27,147925
Illinois,,2021-01-28,162086
Illinois,,2021-01-29,181063
Illinois,,2021-01-30,197643
Illinois,,2021-01-31,211528
Illinois,,2021-02-01,219095
Illinois,,2021-02-02,223026
Illinois,,2021-02-03,230850
Illinois,,2021-02-04,247763
Illinois,,2021-02-05,260248
Illinois,,2021-02-06,275276
Illinois,,2021-02-07,288458
Illinois,,2021-02-08,299201
Illinois,,2021-02-09,302923
Illinois,,2021-02-10,314687
Illinois,,2021-02-11,330108
Illinois,,2021-02-12,348826
Illinois,,2021-02-13,375992
Illinois,,2021-02-14,400340
Illinois,,2021-02-16,422981
Illinois,,2021-02-17,431310
Illinois,,2021-02-18,446598
Illinois,,2021-02-19,492551
Illinois,,2021-02-20,527382
Illinois,,2021-02-21,560403
Illinois,,2021-02-22,566994
Illinois,,2021-02-23,591312
Illinois,,2021-02-24,611324
Illinois,,2021-02-25,639901
Illinois,,2021-02-26,691102
Illinois,,2021-02-27,744792
Illinois,,2021-02-28,792853
Illinois,,2021-03-01,834142
Illinois,,2021-03-02,854802
Illinois,,2021-03-03,884810
Illinois,,2021-03-04,925816
Illinois,,2021-03-05,971371
Illinois,,2021-03-06,1036845
Illinois,,2021-03-07,1094967
Illinois,,2021-03-08,1153941
Illinois,,2021-03-09,1166993
Indian Health Svc,,2021-01-12,236
Indian Health Svc,,2021-01-13,323
Indian Health Svc,,2021-01-15,12730
Indian Health Svc,,2021-01-19,13348
Indian Health Svc,,2021-01-20,14874
Indian Health Svc,,2021-01-21,17778
Indian Health Svc,,2021-01-22,18985
Indian Health Svc,,2021-01-23,21677
Indian Health Svc,,2021-01-24,23643
Indian Health Svc,,2021-01-25,24145
Indian Health Svc,,2021-01-26,25502
Indian Health Svc,,2021-01-27,28995
Indian Health Svc,,2021-01-28,33645
Indian Health Svc,,2021-01-29,36548
Indian Health Svc,,2021-01-30,37890
Indian Health Svc,,2021-01-31,40602
Indian Health Svc,,2021-02-01,40917
Indian Health Svc,,2021-02-02,42503
Indian Health Svc,,2021-02-03,45751
Indian Health Svc,,2021-02-04,52748
Indian Health Svc,,2021-02-05,54966
Indian Health Svc,,2021-02-06,67885
Indian Health Svc,,2021-02-07,69477
Indian Health Svc,,2021-02-08,72334
Indian Health Svc,,2021-02-09,73708
Indian Health Svc,,2021-02-10,77250
Indian Health Svc,,2021-02-11,83614
Indian Health Svc,,2021-02-12,90005
Indian Health Svc,,2021-02-13,95032
Indian Health Svc,,2021-02-14,99411
Indian Health Svc,,2021-02-16,100756
Indian Health Svc,,2021-02-17,102592
Indian Health Svc,,2021-02-18,106026
Indian Health Svc,,2021-02-19,108364
Indian Health Svc,,2021-02-20,110670
Indian Health Svc,,2021-02-21,115147
Indian Health Svc,,2021-02-22,121574
Indian Health Svc,,2021-02-23,126117
Indian Health Svc,,2021-02-24,131359
Indian Health Svc,,2021-02-25,139832
Indian Health Svc,,2021-02-26,152234
Indian Health Svc,,2021-02-27,161105
Indian Health Svc,,2021-02-28,167073
Indian Health Svc,,2021-03-01,174607
Indian Health Svc,,2021-03-02,179169
Indian Health Svc,,2021-03-03,184195
Indian Health Svc,,2021-03-04,190131
Indian Health Svc,,2021-03-05,198047
Indian Health Svc,,2021-03-06,209045
Indian Health Svc,,2021-03-07,214322
Indian Health Svc,,2021-03-08,220205
Indian Health Svc,,2021-03-09,221461
Indiana,,2021-01-12,23546
Indiana,,2021-01-13,32040
Indiana,,2021-01-15,37683
Indiana,,2021-01-19,50862
Indiana,,2021-01-20,58616
Indiana,,2021-01-21,66801
Indiana,,2021-01-22,73986
Indiana,,2021-01-23,77985
Indiana,,2021-01-24,77985
Indiana,,2021-01-25,83554
Indiana,,2021-01-26,84719
Indiana,,2021-01-27,91255
Indiana,,2021-01-28,97614
Indiana,,2021-01-29,105208
Indiana,,2021-01-30,111233
Indiana,,2021-01-31,111233
Indiana,,2021-02-01,111233
Indiana,,2021-02-02,112864
Indiana,,2021-02-03,120352
Indiana,,2021-02-04,129626
Indiana,,2021-02-05,142405
Indiana,,2021-02-06,156083
Indiana,,2021-02-07,156083
Indiana,,2021-02-08,156083
Indiana,,2021-02-09,161879
Indiana,,2021-02-10,177231
Indiana,,2021-02-11,194281
Indiana,,2021-02-12,213259
Indiana,,2021-02-13,267774
Indiana,,2021-02-14,287278
Indiana,,2021-02-16,303183
Indiana,,2021-02-17,313895
Indiana,,2021-02-18,320425
Indiana,,2021-02-19,350440
Indiana,,2021-02-20,372868
Indiana,,2021-02-21,393133
Indiana,,2021-02-22,405490
Indiana,,2021-02-23,408261
Indiana,,2021-02-24,442264
Indiana,,2021-02-25,497544
Indiana,,2021-02-26,523070
Indiana,,2021-02-27,547659
Indiana,,2021-02-28,568495
Indiana,,2021-03-01,582101
Indiana,,2021-03-02,586200
Indiana,,2021-03-03,604449
Indiana,,2021-03-04,626414
Indiana,,2021-03-05,651592
Indiana,,2021-03-06,675987
Indiana,,2021-03-07,696137
Indiana,,2021-03-08,716718
Indiana,,2021-03-09,724015
Iowa,,2021-01-12,6099
Iowa,,2021-01-13,9603
Iowa,,2021-01-15,10742
Iowa,,2021-01-19,12629
Iowa,,2021-01-20,13995
Iowa,,2021-01-21,16860
Iowa,,2021-01-22,22429
Iowa,,2021-01-23,26426
Iowa,,2021-01-24,30949
Iowa,,2021-01-25,32149
Iowa,,2021-01-26,32547
Iowa,,2021-01-27,36067
Iowa,,2021-01-28,40477
Iowa,,2021-01-29,46785
Iowa,,2021-01-30,52324
Iowa,,2021-01-31,58367
Iowa,,2021-02-01,60259
Iowa,,2021-02-02,61085
Iowa,,2021-02-03,64234
Iowa,,2021-02-04,69401
Iowa,,2021-02-05,74252
Iowa,,2021-02-06,80640
Iowa,,2021-02-07,87373
Iowa,,2021-02-08,89506
Iowa,,2021-02-09,90525
Iowa,,2021-02-10,95650
Iowa,,2021-02-11,99986
Iowa,,2021-02-12,104622
Iowa,,2021-02-13,109660
Iowa,,2021-02-14,115407
Iowa,,2021-02-16,119865
Iowa,,2021-02-17,122291
Iowa,,2021-02-18,124111
Iowa,,2021-02-19,134995
Iowa,,2021-02-20,141104
Iowa,,2021-02-21,147615
Iowa,,2021-02-22,150392
Iowa,,2021-02-23,151431
Iowa,,2021-02-24,153214
Iowa,,2021-02-25,155667
Iowa,,2021-02-26,160663
Iowa,,2021-02-27,166554
Iowa,,2021-02-28,175777
Iowa,,2021-03-01,185255
Iowa,,2021-03-02,187234
Iowa,,2021-03-03,193643
Iowa,,2021-03-04,202916
Iowa,,2021-03-05,216336
Iowa,,2021-03-06,250490
Iowa,,2021-03-07,271606
Iowa,,2021-03-08,304688
Iowa,,2021-03-09,313434
Kansas,,2021-01-12,9577
Kansas,,2021-01-13,12470
Kansas,,2021-01-15,13496
Kansas,,2021-01-19,15602
Kansas,,2021-01-20,16013
Kansas,,2021-01-21,17430
Kansas,,2021-01-22,19325
Kansas,,2021-01-23,20883
Kansas,,2021-01-24,22610
Kansas,,2021-01-25,23635
Kansas,,2021-01-26,25349
Kansas,,2021-01-27,26457
Kansas,,2021-01-28,31429
Kansas,,2021-01-29,31482
Kansas,,2021-01-30,36738
Kansas,,2021-01-31,39753
Kansas,,2021-02-01,42297
Kansas,,2021-02-02,44420
Kansas,,2021-02-03,47394
Kansas,,2021-02-04,51322
Kansas,,2021-02-05,54834
Kansas,,2021-02-06,60203
Kansas,,2021-02-07,65559
Kansas,,2021-02-08,68565
